Date,Close
26/02/2024 23:58:00,40485.88711
27/02/2024 23:58:00,40518.94882
28/02/2024 23:58:00,40670.84115
29/02/2024 23:58:00,40650.32223
01/03/2024 23:58:00,40621.84121
02/03/2024 23:58:00,39565.0859
03/03/2024 23:58:00,39565.0859
04/03/2024 23:58:00,40808.91935
05/03/2024 23:58:00,40772.01742
06/03/2024 23:58:00,40557.62075
07/03/2024 23:58:00,40435.48961
08/03/2024 23:58:00,40190.79232
09/03/2024 23:58:00,39101.52679
10/03/2024 23:58:00,39101.52679
11/03/2024 23:58:00,40174.33294
12/03/2024 23:58:00,40241.55166
13/03/2024 23:58:00,40313.84409
14/03/2024 23:58:00,40459.84926
15/03/2024 23:58:00,40481.98398
16/03/2024 23:58:00,39298.52687
17/03/2024 23:58:00,39300.32539
18/03/2024 23:58:00,40751.49542
19/03/2024 23:58:00,40685.55574
20/03/2024 23:58:00,40605.50144
21/03/2024 23:58:00,40697.81116
22/03/2024 23:58:00,40901.3955
23/03/2024 23:58:00,39890.18712
24/03/2024 23:58:00,39890.18712
25/03/2024 23:58:00,40855.71598
26/03/2024 23:58:00,40970.12905
27/03/2024 23:58:00,41096.18557
28/03/2024 23:58:00,41092.13693
29/03/2024 23:58:00,39886.11615
30/03/2024 23:58:00,41127.72591
31/03/2024 23:58:00,41062.69098
01/04/2024 23:58:00,41085.6453
02/04/2024 23:58:00,41298.46447
03/04/2024 23:58:00,41249.92166
04/04/2024 23:58:00,41166.71476
05/04/2024 23:58:00,41110.78712
06/04/2024 23:58:00,39952.96875
07/04/2024 23:58:00,39914.22549
08/04/2024 23:58:00,41203.90218
09/04/2024 23:58:00,41138.07673
10/04/2024 23:58:00,41410.14083
11/04/2024 23:58:00,41432.37473
12/04/2024 23:58:00,41702.90215
13/04/2024 23:58:00,40565.82492
14/04/2024 23:58:00,40562.55192
15/04/2024 23:58:00,41606.00622
16/04/2024 23:58:00,42225.15736
17/04/2024 23:58:00,42047.88095
18/04/2024 23:58:00,41980.7662
19/04/2024 23:58:00,41956.79528
20/04/2024 23:58:00,40804.90757
21/04/2024 23:58:00,40804.90757
22/04/2024 23:58:00,42047.96218
23/04/2024 23:58:00,41775.48597
24/04/2024 23:58:00,41983.32896
25/04/2024 23:58:00,41940.39998
26/04/2024 23:58:00,42046.00794
27/04/2024 23:58:00,42046.00794
28/04/2024 23:58:00,41970.37165
29/04/2024 23:58:00,42052.05617
30/04/2024 23:58:00,42118.34815
01/05/2024 23:58:00,40668.47147
02/05/2024 23:58:00,41668.59761
03/05/2024 23:58:00,41337.98143
04/05/2024 23:58:00,41337.98143
05/05/2024 23:58:00,41621.45591
06/05/2024 23:58:00,41505.35585
07/05/2024 23:58:00,41610.16815
08/05/2024 23:58:00,41605.41115
09/05/2024 23:58:00,41497.45411
10/05/2024 23:58:00,41617.12424
11/05/2024 23:58:00,41617.12424
12/05/2024 23:58:00,41522.07727
13/05/2024 23:58:00,41734.01255
14/05/2024 23:58:00,41685.58219
15/05/2024 23:58:00,41199.78642
16/05/2024 23:58:00,41242.00551
17/05/2024 23:58:00,41295.98457
18/05/2024 23:58:00,41295.98457
19/05/2024 23:58:00,41393.77536
20/05/2024 23:58:00,41501.82228
21/05/2024 23:58:00,41435.26447
22/05/2024 23:58:00,41527.287
23/05/2024 23:58:00,41666.94523
24/05/2024 23:58:00,41543.77669
25/05/2024 23:58:00,41543.77669
26/05/2024 23:58:00,41543.77669
27/05/2024 23:58:00,41604.47623
28/05/2024 23:58:00,41721.65885
29/05/2024 23:58:00,42017.8297
30/05/2024 23:58:00,42005.64247
31/05/2024 23:58:00,42138.67311
01/06/2024 23:58:00,42138.67311
02/06/2024 23:58:00,42135.56022
03/06/2024 23:58:00,41941.64373
04/06/2024 23:58:00,42127.80556
05/06/2024 23:58:00,42236.07622
06/06/2024 23:58:00,42040.68218
07/06/2024 23:58:00,42105.81074
08/06/2024 23:58:00,42105.81074
09/06/2024 23:58:00,42110.46956
10/06/2024 23:58:00,42220.92052
11/06/2024 23:58:00,42202.74504
12/06/2024 23:58:00,42010.47858
13/06/2024 23:58:00,42154.63354
14/06/2024 23:58:00,42712.75313
15/06/2024 23:58:00,42724.70106
16/06/2024 23:58:00,42659.5725
17/06/2024 23:58:00,42656.03981
18/06/2024 23:58:00,42397.18891
19/06/2024 23:58:00,42404.94097
20/06/2024 23:58:00,42686.34759
21/06/2024 23:58:00,42674.60113
22/06/2024 23:58:00,42674.60113
23/06/2024 23:58:00,42556.3585
24/06/2024 23:58:00,42433.86546
26/06/2024 23:58:00,42535.64561
27/06/2024 23:58:00,42381.72852
28/06/2024 23:58:00,42345.27342
29/06/2024 23:58:00,42345.27342
30/06/2024 23:58:00,42345.79163
01/07/2024 23:58:00,42425.05608
02/07/2024 23:58:00,42424.72695
03/07/2024 23:58:00,42293.67168
04/07/2024 23:58:00,42263.93828
05/07/2024 23:58:00,42078.41347
06/07/2024 23:58:00,42078.41347
07/07/2024 23:58:00,41947.72528
08/07/2024 23:58:00,42132.29513
09/07/2024 23:58:00,42130.94732
10/07/2024 23:58:00,41926.8384
11/07/2024 23:58:00,41684.76919
12/07/2024 23:58:00,41629.07284
13/07/2024 23:58:00,41629.07284
14/07/2024 23:58:00,41734.52325
15/07/2024 23:58:00,41919.31614
16/07/2024 23:58:00,41866.78633
17/07/2024 23:58:00,41771.95423
18/07/2024 23:58:00,41893.65862
19/07/2024 23:58:00,41987.31078
20/07/2024 23:58:00,41987.31078
21/07/2024 23:58:00,41959.91075
22/07/2024 23:58:00,41984.99826
23/07/2024 23:58:00,41988.83013
24/07/2024 23:58:00,42052.51106
25/07/2024 23:58:00,42289.16996
26/07/2024 23:58:00,42162.33576
27/07/2024 23:58:00,42207.75212
28/07/2024 23:58:00,42134.83521
29/07/2024 23:58:00,42194.97794
30/07/2024 23:58:00,42264.16688
31/07/2024 23:58:00,42073.3204
01/08/2024 23:58:00,42141.15428
02/08/2024 23:58:00,41800.45679
03/08/2024 23:58:00,41800.45679
04/08/2024 23:58:00,41482.8328
05/08/2024 23:58:00,41953.63001
06/08/2024 23:58:00,41809.71167
07/08/2024 23:58:00,41484.21996
08/08/2024 23:58:00,41361.84922
09/08/2024 23:58:00,41288.75442
10/08/2024 23:58:00,41288.75442
11/08/2024 23:58:00,41247.29464
12/08/2024 23:58:00,41283.70308
13/08/2024 23:58:00,40765.97152
14/08/2024 23:58:00,40431.65367
15/08/2024 23:58:00,40761.06816
16/08/2024 23:58:00,40601.0586
17/08/2024 23:58:00,40601.0586
18/08/2024 23:58:00,40629.55602
19/08/2024 23:58:00,40182.55838
20/08/2024 23:58:00,39973.06854
21/08/2024 23:58:00,40088.2618
22/08/2024 23:58:00,40716.16347
23/08/2024 23:58:00,39863.85328
24/08/2024 23:58:00,39863.85328
25/08/2024 23:58:00,39863.85328
26/08/2024 23:58:00,40028.37279
27/08/2024 23:58:00,40039.79003
28/08/2024 23:58:00,39967.8296
29/08/2024 23:58:00,39980.88806
30/08/2024 23:58:00,40236.42012
31/08/2024 23:58:00,40236.42012
01/09/2024 23:58:00,40245.75247
02/09/2024 23:58:00,40174.58589
03/09/2024 23:58:00,40207.93682
04/09/2024 23:58:00,39978.6325
05/09/2024 23:58:00,39907.89118
06/09/2024 23:58:00,39877.5029
07/09/2024 23:58:00,39908.08103
08/09/2024 23:58:00,39909.1173
09/09/2024 23:58:00,40011.39519
10/09/2024 23:58:00,40095.70827
11/09/2024 23:58:00,39959.87858
12/09/2024 23:58:00,39913.17061
13/09/2024 23:58:00,39858.88366
14/09/2024 23:58:00,39909.09588
15/09/2024 23:58:00,39851.67656
16/09/2024 23:58:00,39832.36501
17/09/2024 23:58:00,39723.1258
18/09/2024 23:58:00,39606.43432
19/09/2024 23:58:00,39340.90249
20/09/2024 23:58:00,39245.90456
21/09/2024 23:58:00,39245.90456
22/09/2024 23:58:00,39273.8944
23/09/2024 23:58:00,39282.55833
24/09/2024 23:58:00,39144.32423
25/09/2024 23:58:00,39350.49648
26/09/2024 23:58:00,39008.37853
27/09/2024 23:58:00,39134.97304
28/09/2024 23:58:00,39134.97304
30/09/2024 23:58:00,39270.32691
01/10/2024 23:58:00,39497.51544
02/10/2024 23:58:00,39662.12846
03/10/2024 23:58:00,40006.68844
04/10/2024 23:58:00,40531.0899
05/10/2024 23:58:00,39187.4435
06/10/2024 23:58:00,39187.4435
07/10/2024 23:58:00,40746.10176
08/10/2024 23:58:00,40590.58341
09/10/2024 23:58:00,40546.5326
10/10/2024 23:58:00,40561.00614
11/10/2024 23:58:00,40324.58324
12/10/2024 23:58:00,39161.19459
13/10/2024 23:58:00,39171.51481
14/10/2024 23:58:00,40307.96965
15/10/2024 23:58:00,40323.05625
16/10/2024 23:58:00,40335.15384
17/10/2024 23:58:00,40097.68118
18/10/2024 23:58:00,40027.7038
19/10/2024 23:58:00,40061.23192
20/10/2024 23:58:00,40066.41281
21/10/2024 23:58:00,40267.42157
22/10/2024 23:58:00,40341.49317
23/10/2024 23:58:00,40541.48268
24/10/2024 23:58:00,40434.79995
25/10/2024 23:58:00,40628.75899
26/10/2024 23:58:00,40628.75899
27/10/2024 23:58:00,40628.75899
28/10/2024 23:58:00,40759.09388
29/10/2024 23:58:00,40806.32256
30/10/2024 23:58:00,40622.82627
31/10/2024 23:58:00,40666.17106
01/11/2024 23:58:00,41177.3185
02/11/2024 23:58:00,41177.3185
03/11/2024 23:58:00,41177.3185
04/11/2024 23:58:00,40863.98314
05/11/2024 23:58:00,40538.5136
06/11/2024 23:58:00,40931.99686
07/11/2024 23:58:00,40262.03478
08/11/2024 23:58:00,40513.99624
09/11/2024 23:58:00,40513.99624
10/11/2024 23:58:00,40513.99624
11/11/2024 23:58:00,40794.23919
12/11/2024 23:58:00,40858.6733
13/11/2024 23:58:00,41012.5219
14/11/2024 23:58:00,41230.99874
15/11/2024 23:58:00,41124.11
16/11/2024 23:58:00,41174.86682
17/11/2024 23:58:00,41174.86682
18/11/2024 23:58:00,40903.13622
19/11/2024 23:58:00,40930.90614
20/11/2024 23:58:00,41179.88418
21/11/2024 23:58:00,40929.34467
22/11/2024 23:58:00,41248.00176
23/11/2024 23:58:00,41264.8344
24/11/2024 23:58:00,41264.8344
25/11/2024 23:58:00,41148.79143
26/11/2024 23:58:00,41224.25934
27/11/2024 23:58:00,41052.43779
28/11/2024 23:58:00,41090.0252
29/11/2024 23:58:00,40977.11797
